x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5
87.0,57.68314204405457,50.33797162718797,57.04909832353496,51.77307284357994,50.83118433613349,60.67157817653298
88.0,57.724023828584855,50.46143629317013,57.14660319116941,52.062690830223275,50.94053547066715,60.794594451018945
89.0,57.743806079307674,50.589179787404,57.22057663257858,52.36307323333448,51.05699731271163,60.900082618863976
90.0,57.74310982699068,50.72176825468986,57.271229065234834,52.673099159575585,51.18130819019473,60.98840386680495
91.0,57.72281077227294,50.85971977484735,57.299061952529655,52.99155646842239,51.31412862094862,61.06008856028742
92.0,57.684029355906326,51.00349664928946,57.304863066230844,53.317154564689986,51.45603181690654,61.11582593935353
93.0,57.62811782046033,51.153498429795484,57.289698154524594,53.64853829220721,51.6074952901055,61.156452171512846
94.0,57.556644436097905,51.31005577403274,57.254899119186774,53.98430274812928,51.768893662073566,61.182936950362325
95.0,57.47137509932974,51.47342520168752,57.20204885102147,54.32300882385503,51.94049276296614,61.196368844575694
96.0,57.37425254703289,51.64378481347697,57.1329629162799,54.663199267749505,52.12244509055217,61.19793961468119
97.0,57.26737345803429,51.82123102297622,57.04966832774421,55.00341505702427,52.314786682052635,61.18892772464589
98.0,57.152963740817974,52.005776338267005,56.95437967197647,55.34221186130749,52.5174354341117,61.17068128159103
99.0,57.03335232807269,52.197348217062896,56.84947289838633,55.67817637871479,52.73019088807064,61.14460063992744
100.0,56.91094381657571,52.39578900536602,56.73745710580523,56.00994232663064,52.95273547943976,61.11212090582597
101.0,56.78819030408223,52.60085695603141,56.62094468777275,56.3362058739096,53.18463723226303,61.07469457427234
102.0,56.667562783304426,52.81222831003774,56.502620218403436,56.65574030873675,53.42535386117213,61.03377452409398
103.0,56.551522456627595,53.02950040995977,56.385208476243605,56.96740974683878,53.67423822655955,60.99079758643121
104.0,56.44249233389933,53.25219580227609,56.271442013746366,57.270181697952594,53.93054507168464,60.94716888933591
105.0,56.34282946948673,53.479767272893874,56.164028684767196,57.563138324248854,54.19343895487048,60.90424716574335
106.0,56.25479818393373,53.71160374878124,56.065619541758636,57.845486242535344,54.46200327545077,60.86333119423254
107.0,56.18054460014584,53.94703698801592,55.978777508149825,58.116564742271194,54.73525027896456,60.8256475220613
108.0,56.1220728043151,54.18534897101717,55.90594721983331,58.37585231340592,55.012131915437436,60.79233959824691
109.0,56.081222918072825,54.42577989734568,55.84942641292126,58.622971401501985,55.29155141457128,60.76445842130871
110.0,56.05965134097141,54.66753668533709,55.81133921322283,58.85769133216308,55.57237543341525,60.74295478204522
111.0,56.058813391744884,54.90980186606464,55.793611656542886,59.07992937211404,55.853446625704,60.72867315676339
112.0,56.07994854332637,55.15174275877454,55.79794973828732,59.28974991999979,56.13359647759962,60.72234728107958
113.0,56.12406841078442,55.39252081205241,55.82582025641007,59.48736184571345,56.41165825210935,60.72459740915507
114.0,56.191947613688534,55.631300993593044,55.87843467393786,59.67311402245959,56.68647988399395,60.73592923838049
115.0,56.284117595457055,55.867261111566336,55.956736186687046,59.84748912044212,56.9569366685265,60.75673445544891
116.0,56.40086344252376,56.09960095219348,56.061390138903235,60.011095754681044,57.22194359098004,60.787292836802976
117.0,56.54222370623381,56.327551121237576,56.19277788500864,60.16465910167577,57.480467149155714,60.827775814932956
118.0,56.70799319079872,56.55038148162591,56.3509941500394,60.309010120124015,57.731536528535294,60.878251402242526
119.0,56.897728631944005,56.76740908528915,56.53584789532634,60.44507352938919,57.97425399864284,60.938690346460284
120.0,57.11075715360274,56.97800550444211,56.7468666501442,60.57385471562353,58.20780440980929,61.008973376094325
121.0,57.34618735464267,57.18160347584137,56.98330422504663,60.696425749174715,58.43146368160104,61.08889938141026
122.0,57.60292284463985,57.377702780920515,57.24415167902936,60.81391070794327,58.64460618753457,61.17819436602069
123.0,57.87967801756286,57.56587529499706,57.528151371104215,60.92747050956578,58.84671095517432,61.2765209965305
124.0,58.17499582530062,57.745769149823076,57.83381388787687,61.03828746057231,59.037366616104876,61.38348857286536
125.0,58.48726728960063,57.91711196546855,58.1594376028198,61.147549732939616,59.21627505637535,61.498663239957054
126.0,58.81475247147204,58.07971311971945,58.50313059058658,61.256435977718006,59.38325373462131,61.621578262360295
127.0,59.155602601687754,58.233465035683906,58.862834591345134,61.36610028167475,59.538236651957796,61.75174418707864
128.0,59.50788306486452,58.37834348095902,59.236350696076606,61.4776576662399,59.681273974685666,61.88865872629133
129.0,59.86959692282548,58.5144068843535,59.621366404391566,61.59217031857414,59.81253032764146,62.031816200658206
130.0,60.23870866060525,58.64179468861899,60.015483691890815,61.71063473245661,59.932281792432114,62.180716395270444
131.0,60.613167840532036,58.76072476975513,60.4162477146057,61.83396992210463,60.04091166061887,62.3348726938951
132.0,60.99093235623873,58.87148996506172,60.8211757736879,61.963006855214715,60.13890500694868,62.4938193726979
133.0,61.36999098907798,58.974453763065966,61.22778616429938,62.09847923271489,60.226842161788255,62.65711795184744
134.0,61.748384984052215,59.07004521861674,61.63362653853143,62.24101572222837,60.30539117481672,62.82436252201757
135.0,62.12422838076446,59.15875316567889,62.03630142303237,62.39113373038234,60.375299373624316,62.995183982497494
136.0,62.49572685674943,59.24111980856744,62.43349854765981,62.549234776178345,60.43738413100208,63.16925314807012
137.0,62.861194865506114,59.31773377943152,62.82301366163578,62.71560150402271,60.49252296327383,63.346282702688605
138.0,63.219070879232625,59.389222755647495,63.20277353805609,62.89039635104461,60.5416430889187,63.526027998934616
139.0,63.56793057623315,59.45624573534128,63.57085689581504,63.07366185936531,60.58571058188395,63.70828672293812
140.0,63.90649784477293,59.51948507248389,63.925512999623955,63.26532260038023,60.625719257345146,63.89289746454908
141.0,64.23365350831806,59.579638374857076,64.26517773336211,63.46518865522024,60.662679429203756,64.0797372517535
142.0,64.54844171112205,59.6374103686572,64.58848697898759,63.6729605737107,60.69760667832219,64.26871812631957
143.0,64.85007393750699,59.69350483260087,64.89428717211864,63.888235713659604,60.731510768403204,64.45978285415777
144.0,65.13793067243428,59.74861670213802,65.1816429456101,64.11051584347993,60.765384842570334,64.65289987862803
145.0,65.41156074456788,59.803424440811334,65.44984181341907,64.3392158742547,60.80019502817045,64.84805763779623
146.0,65.67067842552626,59.85858277098501,65.69839588819636,64.573673572625,60.836870570185425,65.04525837723469
147.0,65.91515838993065,59.91471585017482,65.92704066677723,64.8131600935297,60.87629460502439,65.24451159822333
148.0,66.1450286697581,59.97241097214117,66.13573095750384,65.05689116201964,60.919295676496304,65.44582728700344
149.0,66.3604617629948,60.032212863857175,66.32463406154552,65.3040387262346,60.966640084587965,65.64920907399824
150.0,66.56176408029741,60.09461864055923,66.49412035656172,65.5537428992664,61.019025145452304,65.85464747258482
151.0,66.74936393399348,60.160073471450204,66.64475146468898,65.80512400607108,61.07707342792565,66.06211334509192
152.0,66.92379829101512,60.2289669983988,66.77726621747381,66.05729455285204,61.14132801812327,66.27155173923721
153.0,67.08569852504527,60.301630539302934,66.89256465761271,66.30937094036828,61.21224884940267,66.48287623129528
154.0,67.23577541310958,60.378335096811945,66.99169034084959,66.56048474934856,61.29021012043305,66.69596390301268
155.0,67.37480362795195,60.459290181984045,67.07581122081861,66.80979343549363,61.37549880946447,66.91065106782676
156.0,67.50360597975488,60.54464345134415,67.14619941477497,67.05649028326073,61.468314278351684,67.12672984847958
157.0,67.62303765910927,60.63448114485541,67.20421015885562,67.29981348155405,61.56876894565044,67.34394569287916
158.0,67.73397072767582,60.72882930167278,67.25126026764757,67.53905420035933,61.676889994357396,67.56199589829328
159.0,67.83727909383863,60.82765572035327,67.28880641437617,67.77356356500324,61.79262206678906,67.78052919594015
160.0,67.93382419800766,60.93087262058766,67.31832354498609,68.00275844380184,61.9158308868612,67.9991464290635
161.0,68.02444161631473,61.03833995462196,67.34128373186684,68.2261259850829,62.04630773879224,68.21740233795315
162.0,68.10992877254483,61.14986930846624,67.35913576112964,68.44322686060178,62.183774721156034,68.43480844541891
163.0,68.19103392656955,61.2652283258474,67.37328573139195,68.65369719388424,62.3278906863719,68.65083701626818
164.0,68.26844658366662,61.38414558174179,67.38507892224898,68.85724917368665,62.4782577682519,68.86492604470513
165.0,68.34278944330266,61.50631582729406,67.39578316733231,69.05367037421668,62.63442839420786,69.07648520458076
166.0,68.41461197864918,61.63140552405211,67.40657394045988,69.24282182467702,62.795912674222826,69.28490267939084
167.0,68.4843857097235,61.759058582765185,67.41852133428226,69.4246348907467,62.96218605575193,69.48955277213749
168.0,68.55250120405451,61.888902220526774,67.43257907948986,69.59910704948989,63.132697132358764,69.68980417992398
169.0,68.61926680961432,62.02055284980693,67.44957571954453,69.76629665658595,63.306875494115296,69.88502880468499
170.0,68.68490909589144,62.15362191389756,67.47020802154847,69.92631682043594,63.48413950956649,70.07461096000392
171.0,68.74957495085545,62.28772158546491,67.49503666877989,70.07932851137915,63.663903932350486,70.25795682472197
172.0,68.8133352546041,62.42247024822304,67.5244842451415,70.2255330457358,63.84558723029411,70.43450398716655
173.0,68.87619002510974,62.55749768615176,67.55883548680356,70.36516409350422,64.02861854089707,70.60373091944277
174.0,68.93807490807276,62.69244991010966,67.59823974220197,70.49847936514207,64.21244416446689,70.76516621942652
175.0,68.99886886179762,62.82699355805133,67.64271554876764,70.6257521368577,64.39653351465347,70.91839745891834
176.0,69.0584028695466,62.960819812247756,67.6921572037955,70.74726277516082,64.58038445562225,71.06307947986785
177.0,69.11646949626808,63.093647784822025,67.74634317815428,70.86329042007259,64.7635279654535,71.19894198662274
178.0,69.17283309416555,63.22522733142707,67.80494619549907,70.97410498237952,64.94553207639947,71.32579629071807
179.0,69.22724045244371,63.355341261886515,67.86754477664246,71.0799596037218,65.1260050542139,71.44354107568496
180.0,69.27943168086483,63.483806925955804,67.93363602908333,71.18108371922858,65.3045977907096,71.55216706256515
181.0,69.32915111454048,63.61047716190859,68.00264944565039,71.27767685100898,65.48100539583206,71.65176047208574
182.0,69.37615802868262,63.73524060527045,68.07396146399475,71.36990324725633,65.65496798768062,71.74250519654524
183.0,69.42023695681004,63.8580213645743,68.14691053041624,71.45788746624955,65.8262706908909,71.82468361314363
184.0,69.46120741405197,63.978778080362915,68.22081240731455,71.54171098738509,65.99474286544663,71.8986759904728
185.0,69.49893283856846,64.09750239267959,68.29497546344919,71.62140991282682,66.16025659914578,71.96495846086889
186.0,69.53332857851936,64.21421685084843,68.36871569013458,71.69697380371449,66.32272450745891,72.02409955300263
187.0,69.56436876922082,64.32897230732627,68.44137119439321,71.76834567444743,66.48209689423578,72.07675530111109
188.0,69.59209196484213,64.44184484470416,68.51231593178375,71.83542314768344,66.63835833551579,72.1236629693267
189.0,69.61660541089876,64.55293229144836,68.58097245690519,71.89806075170908,66.79152375645528,72.16563345128834
190.0,69.63808786752749,64.66235038760883,68.64682348818171,71.95607332108077,66.94163407800635,72.20354242629726
191.0,69.65679091870854,64.77022866642197,68.70942210515199,72.00924044125375,67.08875151538132,72.23832037337333
192.0,69.67303872882036,64.87670612142227,68.76840042075428,72.05731185863183,67.23295461445025,72.27094156336331
193.0,69.68722623475247,64.98192673132228,68.82347659763131,72.1000137594076,67.37433311499919,72.30241216645403
194.0,69.69981578883588,65.08603491648275,68.87446010584057,72.1370558040203,67.51298273120385,72.33375762777253
195.0,69.71133229464309,65.18917100126681,68.92125514910418,72.16813878931313,67.64899993973128,72.36600947697075
196.0,69.72235690383562,65.29146675595018,68.96386221738616,72.19296279777414,67.78247686459409,72.40019174856764
