x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5
207.0,71.23363856571864,66.71623965433696,70.04867593115819,71.62824049781383,68.65699424242547,73.9101616159804
208.0,71.21261010585526,66.74805636363388,70.00979741006239,71.6088771859657,68.69329883438964,73.90928185888758
209.0,71.18812497521424,66.77688537775892,69.9673734016061,71.58564973850697,68.72644545115523,73.90504955549874
210.0,71.16019046918721,66.80271810705199,69.92141654610398,71.55856507610021,68.7564242166242,73.89746596683673
211.0,71.12881491091382,66.82554685460185,69.87194053648932,71.5276312686725,68.78322619856583,73.88653335244638
212.0,71.09400764880183,66.84536481853938,69.81896011423406,71.49285753301109,68.80684341127821,73.87225496972107
213.0,71.05577905374179,66.8621660940642,69.76249106495668,71.45425423001726,68.82726881796752,73.85463507293235
214.0,71.0141405160169,66.87594567520402,69.70255021371872,71.41183286161919,68.84449633284464,73.8336789119623
215.0,70.96910444190937,66.88669945630625,69.6391554200118,71.36560606734496,68.85852082293847,73.80939273073922
216.0,70.92068425000389,66.89442423326113,69.57232557243631,71.3155876205566,68.86933810962529,73.78178376537745
217.0,70.86889436718948,66.89911770445661,69.50208058307359,71.26179242434631,68.8769449698738,73.75086024202115
218.0,70.8137502243611,66.90077847146388,69.42844138155287,71.20423650709596,68.88133913720532,73.71663137439342
219.0,70.7552682518219,66.89940603945425,69.35142990881553,71.14293701770154,68.88251930236933,73.67910736105107
220.0,70.69346587438773,66.8950008173465,69.27106911057766,71.07791222046343,68.88048511373334,73.63829938234582
221.0,70.62836150619557,66.88756411768497,69.18738293049319,71.00918148964476,68.87523717738772,73.5942195970932
222.0,70.55997454521675,66.87709815624858,69.10039630302005,70.93676530369862,68.86677705696526,73.54688113894986
223.0,70.48832536747753,66.86360605139066,69.01013514599074,70.86068523916656,68.85510727317501,73.49629811250009
224.0,70.41343532098784,66.8470918231097,68.91662635289018,70.78096396424968,68.84023130305143,73.44248558905376
225.0,70.33532671938072,66.82756039185169,68.81989778484264,70.69762523205485,68.82215357891837,73.38545960215544
226.0,70.25402283526384,66.8050175770441,68.7199782623105,70.61069387351715,68.80087948706843,73.32523714280725
227.0,70.1695478932854,66.77947009536177,68.61689755650718,70.52019579000161,68.77641536615803,73.26183615440654
228.0,70.08192706291645,66.75092555872592,68.51068638052674,70.42615794558584,68.74876850531896,73.19527552739942
229.0,69.99118645095147,66.71939247203598,68.40137638019276,70.32860835902596,68.71794714198649,73.12557509365239
230.0,69.89735309372988,66.68488023063561,68.28900012462955,70.22757609540844,68.68396045944486,73.05275562054338
231.0,69.80045494908046,66.64739911751337,68.17359109655807,70.12309125749,68.6468185840914,72.97683880477409
232.0,69.70052088799126,66.6069603002388,68.05518368231958,70.01518497672853,68.60653258241909,72.89784726590544
233.0,69.59758068600749,66.56357582763508,67.93381316163027,69.90388940400742,68.56311445771938,72.8158045396179
234.0,69.49166501435987,66.51725862618906,67.80951569706966,69.78923770005605,68.5165771465059,72.73073507069924
235.0,69.38280543082585,66.46802249619975,67.68232832330575,69.67126402556951,68.46693451465973,72.64266420576084
236.0,69.27103437032723,66.4158821076665,67.5522889360605,69.55000353103047,68.41420135329825,72.5516181856859
237.0,69.15638513526586,66.36085299591814,67.41943628081881,69.42549234623588,68.35839337436809,72.45762413781071
238.0,69.03889188560129,66.30295155698406,67.28380994128418,69.29776756953208,68.29952720596361,72.36071006784219
239.0,68.91858962867262,66.24219504270906,67.1454503275846,69.16686725676131,68.23762038737259,72.26090485151337
240.0,68.7955142087681,66.17860155561313,67.00439866423241,69.03283040992288,68.17269136385042,72.15823822597993
241.0,68.66970229644517,66.11219004349772,66.86069697784133,68.8956969655524,68.10475948112418,72.05274078095985
242.0,68.54119137760445,66.04298029380027,66.71438808460442,68.75550778282272,68.03384497962867,71.94444394961931
243.0,68.41001974232073,65.97099292769848,66.56551557753713,68.61230463136974,67.95996898847561,71.83337999920694
244.0,68.27622647343439,65.89624939396616,66.4141238134885,68.46613017884715,67.88315351915834,71.71958202143979
245.0,68.13985143490656,65.81877196258259,66.26025789992505,68.31702797821349,67.80342145899324,71.60308392264363
246.0,68.0009352599415,65.73858371809705,66.1039636814909,68.16504245475542,67.7207965643006,71.4839204136505
247.0,67.85951933888013,65.65570855275081,65.9452877263482,68.01021889285127,67.63530345332633,71.3621269994565
248.0,67.71564580686734,65.57017115935838,65.78427731230222,67.85260342247828,67.5469675989068,71.23773996864303
249.0,67.56935753129801,65.4819970239502,65.6209804127147,67.69224300546819,67.45581532087931,71.11079638256449
250.0,67.42069809904446,65.39121241817905,65.45544568221008,67.52918542151485,67.36187377823994,70.98133406430588
251.0,67.2697118034697,65.29784439149242,65.2877224421789,67.36347925393827,67.26517096105157,70.84939158741331
252.0,67.11644363123014,65.20192076307288,65.11786066608225,67.19517387520887,67.16573568210401,70.71500826440086
253.0,66.96093924887172,65.10347011354959,64.94591096456216,67.02431943223714,67.06359756832944,70.5782241350374
254.0,66.80324498922346,65.00252177648242,64.77192457036206,66.8509668314321,66.95878705197477,70.43907995441667
255.0,66.64340783759253,64.89910582962207,64.59595332306186,66.67516772353372,66.85133536153437,70.29761718081421
256.0,66.48147541776488,64.79325308594827,64.41804965363227,66.49697448822344,66.74127451244559,70.15387796333476
257.0,66.31749597781562,64.68499508448902,64.23826656881285,66.31644021851751,66.6286372975495,70.00790512935394
258.0,66.15151837573346,64.57436408092359,64.05665763531862,66.13361870494795,66.51345727732041,69.85974217175767
259.0,65.98359206486333,64.46139303797167,63.87327696387968,65.94856441953543,66.39576876986624,69.7094332359833
260.0,65.81376707917168,64.34611561557226,63.68817919311885,65.76133249955926,66.27560684070356,69.55702310686667
261.0,65.64209401833878,64.22856616085447,63.50141947327202,65.57197873112916,66.15300729230967,69.40255719529809
262.0,65.46862403268243,64.10877969790383,63.313053449756,65.3805595325637,66.02800665345521,69.2460815246922
263.0,65.29340880791759,63.98679191732677,63.1231372465888,65.18713193758023,65.9006421683203,69.08764271727526
264.0,65.11650054975664,63.86263916561652,62.931727449667484,64.99175357830181,65.77095178539763,68.92728798019384
